agent_level,title,dob,gender,marital_status,date_joined,status,substatus,termination_date,city_name,cluster_code,agent_code,supervisor_code,zone_code,region_code,designation
L2,Mr.,1998/09/01,Male,Single,2019/10/25,TERMINATED,RESIGNED UNAPPROVED,2020/06/15,Thihagoda,LA01002,AG102819,AG107492,ZONE111,RA217,Advisor
L2,Ms.,1992/03/01,Female,Single,2019/11/05,INFORCED,ACTIVE,,Piliyandala,LA01001,AG101010,AG105628,ZONE110,RA246,Advisor
L2,Mr.,1998/02/01,Male,Single,2019/11/26,TERMINATED,RESIGNED APPROVED,2020/09/16,Veyangoda,LA01001,AG103533,AG103406,ZONE106,RA229,Advisor
L3,Mrs.,1977/05/01,Female,Married,2019/12/17,INFORCED,ACTIVE,,Padaviya,LA01006,AG108523,AG104868,ZONE102,RA279,Team Leader
L2,Ms.,1998/02/01,Female,Single,2020/01/06,TERMINATED,RESIGNED APPROVED,2020/07/14,Anuradhapura,LA01006,AG102713,AG106004,ZONE102,RA245,Advisor
L3,Mr.,1980/07/01,Male,Married,2020/05/29,INFORCED,ACTIVE,,Nikaweratiya,LA01002,AG101153,AG100704,ZONE113,RA234,Team Leader
L2,Ms.,1994/12/01,Female,,2020/06/08,TERMINATED,RESIGNED APPROVED,2020/09/07,Bingiriya,LA01002,AG102310,AG103527,ZONE113,RA232,Advisor
L2,Mr.,2000/04/01,Male,,2021/02/10,INFORCED,ACTIVE,,Weerapokuna,LA01002,AG100259,AG103527,ZONE113,RA232,Advisor
L1,,,,,2001/12/14,INFORCED,ACTIVE,,Colombo 03,LB05001,,,,,
L1,,,,,2001/12/14,INFORCED,ACTIVE,,Colombo 03,LB01001,,,,,
L1,,,,,2001/12/14,INFORCED,ACTIVE,,Colombo 03,LB03001,,,,,
L1,,,,,2001/12/14,INFORCED,ACTIVE,,Colombo 03,LB04001,,,,,
L2,Ms.,1991/08/01,Female,,2013/06/29,TERMINATED,RESIGNED APPROVED,2018/12/28,Alutgama,LB01001,,,,,Advisor
L4,Mr.,1985/02/01,Male,,2016/06/01,INFORCED,ACTIVE,,Colombo 03,LB01001,,,,,Sales Manager
L2,Ms.,1991/12/01,Female,,2016/07/20,TERMINATED,RESIGNED APPROVED,2018/11/01,Kalutara,LB01001,,,,,Advisor
L1,,,,,2021/03/17,INFORCED,ACTIVE,,Colombo 03,LC04001,,,,,
L1,,,,,2019/03/19,INFORCED,ACTIVE,,Colombo 05,LC02001,,,,,
L1,Mr.,1999/01/01,Male,,1989/03/21,INFORCED,ACTIVE,,Colombo 03,LC01001,,,,,
L1,Mr.,1967/05/01,Male,,2015/07/07,INFORCED,ACTIVE,,Colombo 13,LA01001,,,,,
L1,,,,,2019/01/19,INFORCED,ACTIVE,,Colombo 03,LB03001,,,,,
L1,Mr.,2000/12/01,Male,,2020/11/13,TERMINATED,AUTOTERMINATED,2021/01/31,Ampara,LA01002,,,,,
L1,Mr.,,,,2020/11/16,TERMINATED,TERMINATED BY SFA,2021/02/10,WEERAPOKUNA,LA01002,,,,,
L1,Mrs.,,,,2020/11/21,INFORCED,ACTIVE,,ALUTHGAMA,LA01002,,,,,
L1,Mr.,,,,2020/11/27,TERMINATED,AUTOTERMINATED,2021/03/04,Beliatta,LA01002,,,,,
L1,Mr.,,,,2020/11/28,INFORCED,ACTIVE,,Sigiriya,LA01006,,,,,
L1,Mrs.,,,,2020/12/13,TERMINATED,AUTOTERMINATED,2021/01/23,GALADIULWEWA,LA01006,,,,,
L3,Mr.,1990/04/01,Male,Single,2018/08/20,TERMINATED,RESIGNED APPROVED,2019/05/24,Mulleriyawa,LB07001,,,,,Team Leader
L7,Miss.,,Female,,,INFORCED,,,,LA01006,,,,,Zonal Manager
L3,Mrs.,1968/12/01,Female,,1997/03/12,INFORCED,ACTIVE,,Kumbukkana,LA01002,AG105912,AG101697,ZONE105,RA216,Team Leader
L3,Mrs.,1975/11/01,Female,,2007/07/26,TERMINATED,AUTOTERMINATED,2019/03/31,Bandarawela,LA01001,AG102261,AG101697,ZONE115,RA288,Team Leader
L2,Mrs.,1963/03/01,Female,,2009/10/28,INFORCED,ACTIVE,,Nochchiyagama,LA01006,AG102977,AG108212,ZONE102,RA200,Advisor
L2,Mr.,1978/02/01,Male,,2010/01/20,TERMINATED,TERMINATED BY SFA,2018/09/19,Mahiyanganaya,LA01002,AG107225,AG107398,ZONE105,RA233,Advisor
L2,Mr.,1982/10/01,Male,,2013/10/24,INFORCED,ACTIVE,,Uhumiya,LA01001,AG100457,AG103705,ZONE103,RA273,Advisor
L2,Mr.,1951/01/01,Male,,2015/03/30,TERMINATED,AUTOTERMINATED,2019/03/31,Embuldeniya,LA01002,AG102450,AG107526,ZONE114,RA247,Advisor
L2,Ms.,1991/11/01,Female,,2015/05/07,TERMINATED,RESIGNED UNAPPROVED,2020/09/28,Polgasowita,LA01002,AG103844,AG102097,ZONE114,RA257,Advisor
L2,Mr.,1987/04/01,Male,,2016/01/04,INFORCED,ACTIVE,,Polpitigama,LA01002,AG105570,AG103633,ZONE113,RA291,Advisor
L2,Mrs.,1969/12/01,Female,,2016/01/05,INFORCED,ACTIVE,,Handessa,LA01001,AG106345,AG108546,ZONE103,RA267,Advisor
L2,Mrs.,1982/08/01,Female,,2016/10/06,TERMINATED,AUTOTERMINATED,2020/10/13,Ampitiya,LA01002,AG103984,AG109031,ZONE109,RA244,Advisor
L2,Mr.,1957/01/01,Male,,2016/12/22,TERMINATED,AUTOTERMINATED,2019/08/16,Lenadora,LA01006,AG107999,AG102095,ZONE102,RA290,Advisor
L6,Mrs.,1987/06/01,Female,,2008/06/27,INFORCED,ACTIVE,,Mount Lavinia,LA01001,AG101938,AG101697,ZONE110,RA237,Regional Manager
L2,Mr.,1991/08/01,Male,,2017/06/19,TERMINATED,AUTOTERMINATED,2019/03/31,Eheliyagoda,LA01002,AG104725,AG103614,ZONE114,RA261,Advisor
L2,Ms.,1992/08/01,Female,,2017/06/20,TERMINATED,AUTOTERMINATED,2019/03/31,Veyangoda,LA01001,AG103606,AG102730,ZONE106,RA286,Advisor
L2,Mrs.,1990/11/01,Female,,2017/09/26,TERMINATED,AUTOTERMINATED,2019/03/31,Nittambuwa,LA01001,AG104030,AG108165,ZONE106,RA286,Advisor
L2,Mr.,1995/09/01,Male,,2017/12/11,TERMINATED,AUTOTERMINATED,2019/07/25,Colombo 03,LA01004,AG104531,AG101697,ZONE101,RA265,Advisor
L2,Ms.,1990/04/01,Female,,2018/03/19,INFORCED,ACTIVE,,Colombo 03,LA01002,AG100803,AG106883,ZONE109,RA249,Advisor
L2,Mrs.,1984/06/01,Female,,2018/03/23,TERMINATED,AUTOTERMINATED,2019/03/31,Colombo 03,LA01002,AG101327,AG100407,ZONE111,RA274,Advisor
L2,Mr.,1999/04/01,Male,Single,2018/12/27,TERMINATED,RESIGNED APPROVED,2020/01/08,Batticaloa,LA01004,AG106593,AG104671,ZONE107,RA272,Advisor
L2,Mr.,1969/08/01,Male,,2019/02/01,TERMINATED,AUTOTERMINATED,2021/02/22,Divulapitiya,LA01001,AG104607,AG103919,ZONE106,RA229,Advisor
L2,Mr.,1998/08/01,Male,Single,2019/01/24,TERMINATED,RESIGNED APPROVED,2019/07/18,Rakwana,LA01002,AG105714,AG106107,ZONE105,RA220,Advisor
L2,Mrs.,1975/03/01,Female,Married,2019/04/18,TERMINATED,RESIGNED UNAPPROVED,2019/11/26,Piliyandala,LA01002,AG100163,AG103075,ZONE109,RA254,Advisor
L2,Ms.,1998/02/01,Female,Single,2019/05/29,TERMINATED,RESIGNED APPROVED,2020/02/26,Kegalle,LA01001,AG100406,AG106673,ZONE106,RA286,Advisor
L2,Ms.,1999/10/01,Female,Single,2019/06/20,SUSPENDED,SUSPENDED GENERAL,,Vavuniya,LA01004,AG107394,AG103678,ZONE101,RA253,Advisor
L2,Ms.,1998/07/01,Female,Single,2019/07/24,TERMINATED,AUTOTERMINATED,2019/12/23,Ampara,LA01002,AG106335,AG106134,ZONE105,RA236,Advisor
L2,Mr.,2001/01/01,Male,,2019/10/07,TERMINATED,RESIGNED APPROVED,2020/01/27,Kurunegala,LA01001,AG101222,AG102805,ZONE103,RA202,Advisor
L2,Mr.,1991/11/01,Male,Married,2019/11/29,INFORCED,ACTIVE,,Ganemulla,LA01001,AG108082,AG107717,ZONE104,RA243,Advisor
L2,Ms.,1997/04/01,Female,,2020/07/29,TERMINATED,RESIGNED UNAPPROVED,2020/12/16,Kalutara,LA01001,AG100267,AG104202,ZONE104,RA283,Advisor
L2,Ms.,1999/10/01,Female,Single,2020/11/27,INFORCED,ACTIVE,,Horana,LA01002,AG104483,AG106883,ZONE109,RA249,Advisor
L2,Ms.,2000/06/01,Female,Single,2021/01/15,INFORCED,ACTIVE,,Colombo 10,LA01001,AG101185,AG107963,ZONE104,RA263,Advisor
L1,,,,,2001/12/14,TERMINATED,AUTOTERMINATED,2020/05/12,Colombo 03,LA01001,,,,,
L1,,,,,2001/12/14,INFORCED,ACTIVE,,Colombo 03,LB01001,,,,,
L1,,,,,2001/12/14,INFORCED,ACTIVE,,Colombo 03,LB01001,,,,,
L2,Ms.,1986/03/01,Female,,2011/07/22,INFORCED,ACTIVE,,Allaipiddi,LB01001,,,,,Advisor
L2,Ms.,1990/01/01,Female,,2013/03/02,TERMINATED,RESIGNED APPROVED,2020/01/30,Allaipiddi,LB01001,,,,,Advisor
L1,,,,,2021/03/17,INFORCED,ACTIVE,,Colombo 03,LC04001,,,,,
L1,,,,,2021/03/17,INFORCED,ACTIVE,,Colombo 03,LC04001,,,,,
L1,,,,,2021/03/17,INFORCED,ACTIVE,,Colombo 03,LC04001,,,,,
L1,,,,,2021/03/17,INFORCED,ACTIVE,,Colombo 03,LC04001,,,,,
L1,,,,,2019/03/19,INFORCED,ACTIVE,,Colombo 05,LC02001,,,,,
L1,Mr.,1980/12/01,Male,,2017/06/15,INFORCED,ACTIVE,,Halloluwa,LA01001,,,,,
L1,Mr.,1968/03/01,Male,,2018/04/27,INFORCED,ACTIVE,,Colombo 03,LA01001,,,,,
L1,Mrs.,1980/05/01,Female,,2014/02/12,INFORCED,ACTIVE,,Wanduramba,LA01002,,,,,
L1,,,,,2019/01/19,INFORCED,ACTIVE,,Colombo 03,LB03001,,,,,
L1,,,,,2019/01/19,INFORCED,ACTIVE,,Colombo 03,LB03001,,,,,
L1,Mr.,,,,2020/11/23,TERMINATED,TERMINATED BY SFA,2021/01/28,Udapussellawa,LA01001,,,,,
L1,Mr.,,,,2020/11/28,INFORCED,ACTIVE,,Kekirawa,LA01006,,,,,
L1,Ms.,,,,2021/01/04,TERMINATED,TERMINATED BY SFA,2021/03/08,BINGIRIYA,LA01001,,,,,
L3,Mr.,1991/06/01,Male,,2017/10/12,INFORCED,ACTIVE,,Colombo 03,LB02001,,,,,Team Leader
L1,,,,,2001/12/14,INFORCED,ACTIVE,,Colombo 03,LA01001,,,,,
L2,Ms.,1990/06/01,Female,,2010/03/30,INFORCED,ACTIVE,,Akuressa,LA01002,AG104344,AG106297,ZONE111,RA278,Advisor
L2,Mr.,1965/08/01,Male,,2011/03/02,INFORCED,ACTIVE,,Hanwella,LA01002,AG103753,AG100226,ZONE114,RA261,Advisor
L2,Mrs.,1975/08/01,Female,,2011/06/27,INFORCED,ACTIVE,,Galle,LA01002,AG104836,AG100292,ZONE111,RA230,Advisor
L6,Mr.,1977/12/01,Male,,2011/11/15,INFORCED,ACTIVE,,Warakapola,LA01001,AG104130,AG101697,ZONE106,RA211,Regional Manager
L2,Mr.,1965/11/01,Male,,2010/12/31,TERMINATED,AUTOTERMINATED,2020/12/31,Kalutara,LA01002,AG103726,AG108340,ZONE109,RA244,Advisor
L2,Mrs.,1985/01/01,Female,,2012/07/19,INFORCED,ACTIVE,,Bakamuna,LA01006,AG103625,AG102621,ZONE102,RA209,Advisor
L2,Ms.,1991/02/01,Female,,2016/02/23,TERMINATED,AUTOTERMINATED,2019/03/31,Dikwella,LA01002,AG104541,AG107842,ZONE111,RA207,Advisor
L2,Mr.,1957/09/01,Male,,2016/08/04,INFORCED,ACTIVE,,Alawwa,LA01001,AG106216,AG106099,ZONE103,RA218,Advisor
L3,Mr.,1983/02/01,Male,,2017/01/09,TERMINATED,RESIGNED APPROVED,2020/02/06,Karagahagedara,LA01001,AG101893,AG106123,ZONE103,RA212,Team Leader
L2,Mr.,1978/08/01,Male,,2017/08/10,INFORCED,ACTIVE,,Gampola,LA01001,AG106909,AG103228,ZONE115,RA255,Advisor
L2,Ms.,1994/05/01,Female,,2017/08/25,TERMINATED,AUTOTERMINATED,2019/03/31,Hakmana,LA01002,AG108857,AG103584,ZONE111,RA217,Advisor
L2,Ms.,2018/01/01,Female,,2018/02/20,TERMINATED,AUTOTERMINATED,2018/10/31,Colombo 03,LA01002,AG101442,AG107526,ZONE114,RA247,Advisor
L3,Mrs.,1972/12/01,Female,,2018/04/06,TERMINATED,TERMINATED BY SFA,2019/05/16,Colombo 03,LA01002,AG103805,AG105970,ZONE111,RA228,Team Leader
L2,Mrs.,1981/03/01,Female,,2018/06/21,TERMINATED,RESIGNED APPROVED,2019/04/04,Colombo 03,LA01002,AG102474,AG106905,ZONE113,RA291,Advisor
L2,Mr.,1982/08/01,Male,,2018/06/22,TERMINATED,RESIGNED UNAPPROVED,2018/10/04,Colombo 03,LA01001,AG102229,AG101951,ZONE103,RA239,Advisor
L2,Mr.,1979/04/01,Male,,2018/07/19,TERMINATED,AUTOTERMINATED,2019/03/31,Colombo 03,LA01002,AG107407,AG104332,ZONE109,RA249,Advisor
L2,Mrs.,1983/10/01,Female,Married,2018/09/07,TERMINATED,TERMINATED BY SFA,2019/03/12,Embilipitiya,LA01005,AG106033,AG108061,ZONE100,RA292,Advisor
L3,Mr.,1980/06/01,Male,Married,2018/09/25,TERMINATED,RESIGNED APPROVED,2018/11/09,Wennappuwa,LA01002,AG100364,AG101697,ZONE113,RA213,Team Leader
L2,Ms.,1957/01/01,Female,Single,2018/09/28,TERMINATED,AUTOTERMINATED,2019/10/15,Watareka,LA01001,AG106315,AG107221,ZONE104,RA280,Advisor
L2,Mr.,1991/04/01,Male,Single,2018/11/28,TERMINATED,RESIGNED APPROVED,2019/05/30,Eppawala,LA01006,AG103373,AG101238,ZONE102,RA200,Advisor
L2,Ms.,1996/06/01,Female,Single,2018/12/12,TERMINATED,RESIGNED UNAPPROVED,2019/02/21,Horana,LA01002,AG103458,AG106232,ZONE109,RA249,Advisor
L2,Mr.,1998/10/01,Male,Single,2018/12/13,INFORCED,ACTIVE,,Horana,LA01002,AG105306,AG104332,ZONE109,RA249,Advisor
L2,Ms.,1982/09/01,Female,Single,2019/03/28,INFORCED,ACTIVE,,Wadduwa,LA01001,AG103241,AG100421,ZONE104,RA263,Advisor
L2,Ms.,1999/04/01,Female,Single,2019/05/08,TERMINATED,RESIGNED UNAPPROVED,2020/08/17,Kaleliya,LA01001,AG103018,AG106725,ZONE106,RA286,Advisor
L2,Mrs.,1975/07/01,Female,Married,2019/05/16,TERMINATED,RESIGNED UNAPPROVED,2020/09/28,Dehiwala,LA01001,AG101670,AG108646,ZONE104,RA283,Advisor
L2,Mr.,1968/12/01,Male,Married,2019/07/25,SUSPENDED,SUSPENDED GENERAL,,Matugama,LA01002,AG106383,AG103172,ZONE109,RA285,Advisor
L2,Mr.,1987/11/01,Male,Married,2019/10/29,TERMINATED,AUTOTERMINATED,2020/12/31,Kurunegala,LA01001,AG105081,AG100192,ZONE103,RA218,Advisor
L3,Mr.,1991/06/01,Male,Married,2019/11/13,TERMINATED,RESIGNED APPROVED,2020/05/26,Galewela,LA01006,AG102732,AG105347,ZONE102,RA209,Team Leader
L2,Ms.,1999/07/01,Female,Single,2020/02/17,INFORCED,ACTIVE,,Jaffna,LA01004,AG101715,AG105599,ZONE101,RA215,Advisor
L3,Mr.,1983/01/01,Male,Married,2020/06/18,INFORCED,ACTIVE,,Kahawatta,LA01002,AG101293,AG108068,ZONE105,RA220,Team Leader
L2,Mrs.,1983/12/01,Female,,2020/10/16,INFORCED,ACTIVE,,Wattala,LA01001,AG106895,AG101600,ZONE104,RA264,Advisor
L2,Mr.,1983/01/01,Male,Married,2020/10/28,TERMINATED,RESIGNED APPROVED,2021/02/24,Nikaweratiya,LA01002,AG104817,AG107558,ZONE113,RA234,Advisor
L2,Mr.,1971/03/01,Male,Married,2020/11/16,INFORCED,ACTIVE,,Kelaniya,LA01001,AG100279,AG101834,ZONE106,RA224,Advisor
L2,Mr.,1971/09/01,Male,Married,2021/02/15,INFORCED,ACTIVE,,Dombagahawela,LA01002,AG105936,AG107663,ZONE105,RA216,Advisor
L1,,,,,2001/12/14,INFORCED,ACTIVE,,Colombo 03,LA01002,,,,,
L1,,,,,2001/12/14,INFORCED,ACTIVE,,Colombo 03,LB05001,,,,,
L1,,,,,2001/12/14,INFORCED,ACTIVE,,Colombo 03,LB01001,,,,,
L1,,,,,2016/09/13,INFORCED,ACTIVE,,Colombo 02,LC01001,,,,,
L1,,,,,1991/03/07,INFORCED,ACTIVE,,Colombo 01,LC01001,,,,,
L1,,,,,2001/12/14,INFORCED,ACTIVE,,Colombo 03,LB07001,,,,,
L2,Ms.,1993/02/01,Female,Single,2019/05/21,TERMINATED,RESIGNED APPROVED,2020/02/28,Labbala,LB01001,,,,,Advisor
L2,Ms.,2019/11/01,Female,Single,2019/06/05,TERMINATED,RESIGNED APPROVED,2019/12/31,Jaffna,LB01001,,,,,Advisor
L2,Ms.,1997/02/01,Female,Single,2020/01/27,TERMINATED,RESIGNED APPROVED,2020/11/30,Uluvitike,LB01001,,,,,Advisor
L2,Mr.,1995/02/01,Male,Single,2021/01/11,INFORCED,ACTIVE,,Kalmunai,LB01001,,,,,Advisor
L1,Ms.,1983/03/01,Female,Single,2018/09/06,INFORCED,ACTIVE,,Matara,LA01002,,,,,
L1,,,,,2019/01/19,INFORCED,ACTIVE,,Colombo 03,LB03001,,,,,
L1,,,,,2020/06/08,INFORCED,ACTIVE,,Colombo 12,LA01002,,,,,
L1,Mrs.,1981/02/01,Female,,2020/11/12,TERMINATED,AUTOTERMINATED,2020/12/23,MEEGODA,LA01002,,,,,
L1,Mr.,2000/05/01,Male,,2020/11/13,INFORCED,ACTIVE,,Sewanagala,LA01002,,,,,
L1,Mrs.,1972/05/01,Female,,2020/11/13,INFORCED,ACTIVE,,Galle,LA01002,,,,,
L1,Mrs.,,,,2020/11/14,TERMINATED,AUTOTERMINATED,2021/01/31,JAFFNA,LA01004,,,,,
L1,Ms.,,,,2020/11/23,INFORCED,ACTIVE,,Nuwara Eliya,LA01001,,,,,
L1,Mr.,,,,2020/12/29,INFORCED,ACTIVE,,KANDY,LA01001,,,,,
L1,Ms.,,,,2021/01/29,TERMINATED,TERMINATED BY SFA,2021/02/26,KARANDENIYA,LA01002,,,,,
L2,Mr.,1997/12/01,Male,,2018/03/06,TERMINATED,RESIGNED APPROVED,2018/07/25,Colombo 03,LB02001,,,,,Advisor
L2,Ms.,1994/03/01,Female,Single,2018/08/20,TERMINATED,RESIGNED APPROVED,2018/10/12,Galle,LB02001,,,,,Advisor
L2,Ms.,1999/03/01,Female,Single,2019/12/12,TERMINATED,RESIGNED APPROVED,2020/10/26,Wariyapola,LB05001,,,,,Advisor
L2,Ms.,1998/03/01,Female,Single,2020/01/13,INFORCED,ACTIVE,,Kurunegala,LB03001,,,,,Advisor
L2,Mr.,1987/04/01,Male,,2009/06/18,INFORCED,ACTIVE,,Kurunegala,LA01001,AG103788,AG109101,ZONE103,RA219,Advisor
L2,Ms.,1981/12/01,Female,,2011/04/19,INFORCED,ACTIVE,,Nawattuduwa,LA01002,AG107433,AG105252,ZONE109,RA244,Advisor
L2,Mrs.,1974/03/01,Female,,2012/05/04,INFORCED,ACTIVE,,Medirigiriya,LA01006,AG102107,AG102813,ZONE102,RA214,Advisor
L2,Mr.,1983/11/01,Male,,2013/02/11,TERMINATED,AUTOTERMINATED,2019/07/19,Weligama,LA01002,AG106036,AG102542,ZONE111,RA207,Advisor
L2,Mrs.,1973/10/01,Female,,2014/10/10,TERMINATED,AUTOTERMINATED,2019/10/16,Wakwella,LA01002,AG103412,AG102870,ZONE111,RA230,Advisor
L2,Mr.,1981/03/01,Male,,2007/06/22,TERMINATED,AUTOTERMINATED,2019/08/20,Galgamuwa,LA01006,AG108561,AG102548,ZONE102,RA200,Advisor
L2,Ms.,1997/01/01,Female,,2016/11/04,TERMINATED,RESIGNED APPROVED,2018/12/12,Diyatalawa,LA01001,AG105886,AG102261,ZONE115,RA288,Advisor
L3,Mr.,1975/10/01,Male,,2018/05/11,SUSPENDED,SUSPENDED GENERAL,,Welimada,LA01001,AG102389,AG101697,ZONE104,RA264,Team Leader
L2,Ms.,1995/11/01,Female,,2018/01/09,TERMINATED,RESIGNED UNAPPROVED,2020/09/25,Colombo 03,LA01001,AG100320,AG103481,ZONE104,RA263,Advisor
L2,Mr.,1990/11/01,Male,,2018/02/01,INFORCED,ACTIVE,,Colombo 03,LA01001,AG102809,AG101706,ZONE106,RA211,Advisor
L2,Mr.,1977/01/01,Male,,2018/03/02,TERMINATED,TERMINATED BY SFA,2019/05/16,Colombo 03,LA01002,AG104018,AG104487,ZONE111,RA266,Advisor
L2,Mr.,1991/07/01,Male,,2018/03/28,INFORCED,ACTIVE,,Colombo 03,LA01001,AG101703,AG108246,ZONE110,RA237,Advisor
L2,Ms.,1989/02/01,Female,,2018/05/22,TERMINATED,AUTOTERMINATED,2019/05/07,Colombo 03,LA01002,AG101903,AG108456,ZONE111,RA228,Advisor
L2,Mr.,1964/03/01,Male,,2018/05/24,INFORCED,ACTIVE,,Colombo 03,LA01002,AG104514,AG102944,ZONE111,RA274,Advisor
L2,Mr.,1990/01/01,Male,,2018/06/18,TERMINATED,TERMINATED BY SFA,2019/05/16,Colombo 03,LA01002,AG105971,AG104550,ZONE111,RA266,Advisor
L2,Mr.,1997/07/01,Male,,2018/06/21,TERMINATED,RESIGNED UNAPPROVED,2019/07/08,Colombo 03,LA01004,AG105180,AG102933,ZONE101,RA253,Advisor
L2,Mr.,1959/08/01,Male,,2018/07/02,TERMINATED,TERMINATED BY SFA,2019/06/27,Bandarawela,LA01001,AG107691,AG106720,ZONE115,RA288,Advisor
L2,Mr.,1969/10/01,Male,,2018/07/10,TERMINATED,RESIGNED UNAPPROVED,2019/06/06,Colombo 03,LA01004,AG102536,AG102536,ZONE101,RA253,Advisor
L2,Mr.,1985/09/01,Male,Married,2018/08/14,TERMINATED,TERMINATED BY SFA,2018/12/27,Matara,LA01005,AG106764,AG105994,ZONE100,RA226,Advisor
L2,Ms.,1990/04/01,Female,Single,2018/08/21,TERMINATED,TERMINATED BY SFA,2019/06/21,Akuressa,LA01002,AG107352,AG101927,ZONE111,RA278,Advisor
L2,Mr.,1983/12/01,Male,Married,2018/09/11,TERMINATED,TERMINATED BY SFA,2019/03/12,Ambalantota,LA01005,AG105807,AG104471,ZONE100,RA252,Advisor
L2,Mr.,1968/02/01,Male,Married,2019/03/14,TERMINATED,AUTOTERMINATED,2019/07/19,Dankotuwa,LA01001,AG106292,AG106508,ZONE106,RA203,Advisor
L2,Mr.,1965/01/01,Male,Single,2019/10/11,INFORCED,ACTIVE,,Padukka,LA01002,AG103185,AG102615,ZONE114,RA247,Advisor
L2,Ms.,1995/04/01,Female,Single,2019/11/22,TERMINATED,RESIGNED UNAPPROVED,2020/09/17,Kandana,LA01001,AG106834,AG106186,ZONE106,RA224,Advisor
L2,Mrs.,1989/12/01,Female,Married,2020/02/20,INFORCED,ACTIVE,,Boralesgamuwa,LA01001,AG100661,AG100421,ZONE104,RA263,Advisor
L2,Mr.,1986/01/01,Male,Single,2020/06/26,INFORCED,ACTIVE,,Dehiwala,LA01001,AG104126,AG102412,ZONE110,RA201,Advisor
L7,Mr.,1972/06/01,Male,,2020/07/01,INFORCED,ACTIVE,,Akuressa,LA01002,AG101849,AG101697,ZONE111,RA278,Zonal Manager
L2,Mr.,2000/10/01,Male,Single,2020/07/10,TERMINATED,RESIGNED UNAPPROVED,2021/03/12,Uva Pelwatta,LA01002,AG105774,AG101742,ZONE105,RA262,Advisor
L2,Ms.,1994/03/01,Female,Single,2020/10/23,TERMINATED,AUTOTERMINATED,2020/12/31,Galle,LA01002,AG106124,AG106297,ZONE111,RA278,Advisor
L1,,,,,2001/12/14,INFORCED,ACTIVE,,Colombo 03,LB01001,,,,,
L1,,,,,2001/12/14,INFORCED,ACTIVE,,Colombo 03,LB01001,,,,,
L1,,,,,2001/12/14,INFORCED,ACTIVE,,Colombo 03,LB07001,,,,,
L2,Ms.,1994/09/01,Female,,2013/07/08,INFORCED,ACTIVE,,Kottawa,LB01001,,,,,Advisor
L2,Ms.,1987/07/01,Female,,2018/07/11,TERMINATED,RESIGNED APPROVED,2019/01/14,Colombo 03,LB01001,,,,,Advisor
L1,,,,,2008/04/09,INFORCED,ACTIVE,,Colombo 03,LD01001,,,,,
L1,Mr.,1999/01/01,Male,,1989/04/01,INFORCED,ACTIVE,,Angoda,LC01001,,,,,
L1,Mr.,1956/12/01,Male,,2015/10/02,INFORCED,ACTIVE,,Colombo 03,LA01001,,,,,
L1,Mr.,1982/05/01,Male,,2015/10/11,INFORCED,ACTIVE,,Borella,LA01001,,,,,
L1,Mr.,,,,2020/11/24,TERMINATED,AUTOTERMINATED,2021/01/21,COLOMBO 13,LA01001,,,,,
L1,Mrs.,,,,2020/12/17,INFORCED,ACTIVE,,Galmuruwa,LA01002,,,,,
L2,Ms.,1996/09/01,Female,Single,2020/12/02,TERMINATED,RESIGNED APPROVED,2021/02/24,Nawalapitiya,LB07001,,,,,Advisor
L2,Ms.,1997/08/01,Female,,2018/02/08,TERMINATED,RESIGNED APPROVED,2018/08/31,Colombo 03,LB03001,,,,,Advisor
L2,Ms.,1995/10/01,Female,Single,2019/11/04,TERMINATED,RESIGNED APPROVED,2020/03/05,Padukka,LB03001,,,,,Advisor
L2,Mr.,1970/04/01,Male,,2003/04/10,INFORCED,ACTIVE,,Dorawaka,LA01001,AG108393,AG108223,ZONE106,RA211,Advisor
L2,Mr.,1982/08/01,Male,,2011/03/01,INFORCED,ACTIVE,,Mananwatta,LA01001,AG100793,AG108234,ZONE115,RA260,Advisor
L3,Mr.,1985/01/01,Male,,2004/10/21,TERMINATED,TERMINATED BY SFA,2020/10/07,Allaipiddi,LA01004,AG105676,AG101697,ZONE101,RA215,Team Leader
L2,Mr.,1965/09/01,Male,,2015/06/04,TERMINATED,AUTOTERMINATED,2019/08/20,Galmuruwa,LA01002,AG107382,AG106857,ZONE113,RA213,Advisor
L3,Mr.,1978/02/01,Male,,1999/09/07,TERMINATED,AUTOTERMINATED,2019/03/31,Chilaw,LA01002,AG103222,AG101697,ZONE113,RA232,Team Leader
L2,Mr.,1982/05/01,Male,,2016/08/23,TERMINATED,RESIGNED APPROVED,2020/06/02,Talgaswela,LA01002,AG102162,AG103792,ZONE111,RA230,Advisor
L2,Mr.,1997/02/01,Male,,2017/01/20,INFORCED,ACTIVE,,Allaipiddi,LA01004,AG106587,AG109050,ZONE101,RA215,Advisor
L2,Ms.,1996/01/01,Female,,2017/05/24,TERMINATED,AUTOTERMINATED,2019/01/22,Wattegama,LA01002,AG100057,AG105387,ZONE111,RA207,Advisor
L3,Mr.,1987/11/01,Male,,2016/11/22,TERMINATED,RESIGNED APPROVED,2019/07/10,Moratuwa,LA01001,AG107183,AG101697,ZONE108,RA276,Team Leader
L2,Mrs.,1972/02/01,Female,,2017/07/11,TERMINATED,AUTOTERMINATED,2019/07/25,Anuradhapura,LA01006,AG103269,AG100394,ZONE102,RA245,Advisor
